DATE_EST,STORY_ID,TICKER,CLOSEST_ID,CLOSEST_SCORE,TOTAL_OVERLAP,IS_OLD,IS_REPRINT,IS_RECOMB
2018-05-29 00:00:01.467000-04:00,20180529000002,LEHTO.HE,,,0.0,False,False,False
2018-05-29 00:00:32.111000-04:00,20180529000003,GRB.V,,,0.0,False,False,False
2018-05-29 00:03:07.192000-04:00,20180529000008,2777.HK,,,0.0,False,False,False
2018-05-29 00:05:35.954000-04:00,20180529000009,UKDAY,,,0.0,False,False,False
2018-05-29 00:05:44.091000-04:00,20180529000009,UKDAY,20180529000009,0.4097222222222222,0.1,False,False,False
2018-05-29 00:05:55.409000-04:00,20180529000012,ORPHA.KO,,,0.0,False,False,False
2018-05-29 00:05:57.682000-04:00,20180529000009,UKDAY,20180529000009,0.28957528957528955,0.11703703703703704,False,False,False
2018-05-29 00:06:05.323000-04:00,20180529000009,UKDAY,20180529000009,0.09411764705882353,0.03625730994152047,False,False,False
2018-05-29 00:06:13.179000-04:00,20180529000009,UKDAY,20180529000009,0.19230769230769232,0.047265987025023166,False,False,False
2018-05-29 00:08:03.206000-04:00,20180529000017,BLOC.L,,,0.0,False,False,False
2018-05-29 00:08:03.206000-04:00,20180529000017,BLOC.L,20180529000017,0.6805555555555556,0.09607843137254903,False,False,False
2018-05-29 00:13:06.061000-04:00,20180529000026,1296.HK,,,0.0,False,False,False
2018-05-29 00:39:26.333000-04:00,20180529000058,500510.BY,,,0.0,False,False,False
2018-05-29 00:45:22.917000-04:00,20180529000074,WFD.AU,,,0.0,False,False,False
2018-05-29 01:00:00.772000-04:00,20180529000079,RHHBY,,,0.0,False,False,False
2018-05-29 01:00:00.772000-04:00,20180529000079,RO.EB,,,0.0,False,False,False
2018-05-29 01:00:00.772000-04:00,20180529000079,ROG.EB,,,0.0,False,False,False
2018-05-29 01:00:00.772000-04:00,20180529000079,RHHBY,20180529000079,0.5,0.22008547008547008,False,False,False
2018-05-29 01:00:00.772000-04:00,20180529000079,RO.EB,20180529000079,0.5,0.22008547008547008,False,False,False
2018-05-29 01:00:00.772000-04:00,20180529000079,ROG.EB,20180529000079,0.5,0.22008547008547008,False,False,False
2018-05-29 01:00:01.275000-04:00,20180529000081,ELIOR.FR,,,0.0,False,False,False
2018-05-29 01:00:01.275000-04:00,20180529000081,ELIOR.FR,20180529000081,0.3760330578512397,0.4776902887139108,False,False,False
2018-05-29 01:00:01.275000-04:00,20180529000081,ELIOR.FR,20180529000081,0.3413793103448276,0.1800878477306003,False,False,False
2018-05-29 01:00:01.275000-04:00,20180529000081,ELIOR.FR,20180529000081,0.39481268011527376,0.24,False,False,False
2018-05-29 01:00:01.275000-04:00,20180529000081,ELIOR.FR,20180529000081,0.4675925925925926,0.12890231621349446,False,False,False
2018-05-29 01:00:01.371000-04:00,20180529000086,ELIOR.FR,20180529000081,0.7696969696969697,0.12580943570767808,False,False,False
2018-05-29 01:00:02.275000-04:00,20180529000087,CLAS-B.SK,,,0.0,False,False,False
2018-05-29 01:00:12.133000-04:00,20180529000088,MAHA-A.SK,,,0.0,False,False,False
2018-05-29 01:00:12.133000-04:00,20180529000088,MAHA-A.SK,20180529000088,0.6190476190476191,0.04961832061068702,False,False,False
2018-05-29 01:00:14.871000-04:00,20180529000090,ING.FR,,,0.0,False,False,False
2018-05-29 01:00:15.621000-04:00,20180529000091,WIHN.EB,,,0.0,False,False,False
2018-05-29 01:00:18.769000-04:00,20180529000093,BCART.BT,,,0.0,False,False,False
2018-05-29 01:00:19.063000-04:00,20180529000094,SF.SK,,,0.0,False,False,False
2018-05-29 01:00:20.989000-04:00,20180529000095,PEAN.EB,,,0.0,False,False,False
2018-05-29 01:00:32.269000-04:00,20180529000104,AT1.FF,,,0.0,False,False,False
2018-05-29 01:00:32.269000-04:00,20180529000104,AT1.FF,20180529000104,0.68,0.030797101449275364,False,False,False
2018-05-29 01:00:41.385000-04:00,20180529000107,SHLTN.EB,,,0.0,False,False,False
2018-05-29 01:00:43.045000-04:00,20180529000108,BCART.BT,20180529000093,1.0,0.9391025641025641,True,True,False
2018-05-29 01:00:44.834000-04:00,20180529000109,ING.FR,20180529000090,0.967479674796748,0.9083969465648855,True,True,False
2018-05-29 01:02:25.688000-04:00,20180529000114,IBAB.BT,,,0.0,False,False,False
2018-05-29 01:03:06.401000-04:00,20180529000117,HUE.EB,,,0.0,False,False,False
2018-05-29 01:04:07.408000-04:00,20180529000119,RHHBY,20180529000079,0.8666666666666667,0.02276707530647986,False,False,False
2018-05-29 01:04:07.408000-04:00,20180529000119,RO.EB,20180529000079,0.8666666666666667,0.02276707530647986,False,False,False
2018-05-29 01:04:07.408000-04:00,20180529000119,ROG.EB,20180529000079,0.8666666666666667,0.02276707530647986,False,False,False
2018-05-29 01:04:23.558000-04:00,20180529000119,RHHBY,20180529000119,1.0,0.02617801047120419,False,False,False
2018-05-29 01:04:23.558000-04:00,20180529000119,RO.EB,20180529000119,1.0,0.02617801047120419,False,False,False
2018-05-29 01:04:23.558000-04:00,20180529000119,ROG.EB,20180529000119,1.0,0.02617801047120419,False,False,False
2018-05-29 01:05:55.127000-04:00,20180529000119,RHHBY,20180529000079,0.8571428571428571,0.020942408376963352,False,False,False
2018-05-29 01:05:55.127000-04:00,20180529000119,RO.EB,20180529000079,0.8571428571428571,0.020942408376963352,False,False,False
2018-05-29 01:05:55.127000-04:00,20180529000119,ROG.EB,20180529000079,0.8571428571428571,0.020942408376963352,False,False,False
2018-05-29 01:07:03.704000-04:00,20180529000140,GKNLY,,,0.0,False,False,False
2018-05-29 01:09:37.104000-04:00,20180529000147,JB7.BE,,,0.0,False,False,False
2018-05-29 01:11:50.426000-04:00,20180529000167,WIHN.EB,20180529000091,0.9939759036144579,0.9939759036144579,True,True,False
2018-05-29 01:15:17.581000-04:00,20180529000263,INTER.AE,,,0.0,False,False,False
2018-05-29 01:16:05.389000-04:00,20180529000289,BDGPT.YY,,,0.0,False,False,False
2018-05-29 01:16:05.389000-04:00,20180529000289,JABCKR.YY,,,0.0,False,False,False
2018-05-29 01:16:05.389000-04:00,20180529000289,PMX.YY,,,0.0,False,False,False
2018-05-29 01:18:09-04:00,20180529000294,ATC.AE,,,0.0,False,False,False
2018-05-29 01:18:09-04:00,20180529000294,MCP.LB,,,0.0,False,False,False
2018-05-29 01:20:03.231000-04:00,20180529000296,FLNG.OS,,,0.0,False,False,False
2018-05-29 01:20:03.231000-04:00,20180529000296,FLNG.OS,20180529000296,0.3064516129032258,0.31865828092243187,False,False,False
2018-05-29 01:20:03.231000-04:00,20180529000296,FLNG.OS,20180529000296,0.4238875878220141,0.2911084043848965,False,False,False
2018-05-29 01:20:03.231000-04:00,20180529000296,FLNG.OS,20180529000296,0.5269230769230769,0.3399405351833499,False,False,False
2018-05-29 01:23:32.619000-04:00,20180529000309,0101.HK,,,0.0,False,False,False
2018-05-29 01:23:32.619000-04:00,20180529000309,HLPPY,,,0.0,False,False,False
2018-05-29 01:29:37.275000-04:00,20180529000312,INS.XE,,,0.0,False,False,False
2018-05-29 01:29:48.530000-04:00,20180529000313,KWS.XE,,,0.0,False,False,False
2018-05-29 01:30:01.205000-04:00,20180529000314,CEREN.FR,,,0.0,False,False,False
2018-05-29 01:30:03.032000-04:00,20180529000315,ATORX.SK,,,0.0,False,False,False
2018-05-29 01:30:23.173000-04:00,20180529000324,MDG1.XE,,,0.0,False,False,False
2018-05-29 01:30:32.848000-04:00,20180529000325,BGHL.AE,,,0.0,False,False,False
2018-05-29 01:30:33.702000-04:00,20180529000326,VLK.AE,,,0.0,False,False,False
2018-05-29 01:30:34.035000-04:00,20180529000327,DBV.FR,,,0.0,False,False,False
2018-05-29 01:30:34.035000-04:00,20180529000327,DBVT,,,0.0,False,False,False
2018-05-29 01:30:34.035000-04:00,20180529000327,DBV.FR,20180529000327,0.4392523364485981,0.3271461716937355,False,False,False
2018-05-29 01:30:34.035000-04:00,20180529000327,DBVT,20180529000327,0.4392523364485981,0.3271461716937355,False,False,False
2018-05-29 01:30:37.550000-04:00,20180529000330,SIX2.XE,,,0.0,False,False,False
2018-05-29 01:30:37.550000-04:00,20180529000330,SIX3.XE,,,0.0,False,False,False
2018-05-29 01:31:08.037000-04:00,20180529000332,DBV,,,0.0,False,False,False
2018-05-29 01:31:08.037000-04:00,20180529000332,DBV.FR,20180529000327,0.9953488372093023,0.7004909983633388,True,True,False
2018-05-29 01:31:08.037000-04:00,20180529000332,DBVT,20180529000327,0.9953488372093023,0.7004909983633388,True,True,False
2018-05-29 01:31:08.037000-04:00,20180529000332,DBV,20180529000332,0.45723684210526316,0.32325581395348835,False,False,False
2018-05-29 01:31:08.037000-04:00,20180529000332,DBV.FR,20180529000327,0.9802631578947368,0.4910277324632953,False,False,False
2018-05-29 01:31:08.037000-04:00,20180529000332,DBVT,20180529000327,0.9802631578947368,0.4910277324632953,False,False,False
2018-05-29 01:45:21.743000-04:00,20180529000346,SPI.VI,,,0.0,False,False,False
2018-05-29 01:48:02.793000-04:00,20180529000350,DOF.OS,,,0.0,False,False,False
2018-05-29 01:55:00.022000-04:00,20180529000362,DJDAY,,,0.0,False,False,False
2018-05-29 01:55:00.022000-04:00,20180529000362,DJDAY,20180529000362,0.38268156424581007,0.39825581395348836,False,False,False
2018-05-29 01:55:00.022000-04:00,20180529000362,DJDAY,20180529000362,0.8163265306122449,0.07787610619469026,False,False,False
2018-05-29 01:55:00.033000-04:00,20180529000365,DJDAY,20180529000362,0.9590643274853801,0.5807017543859649,False,False,False
2018-05-29 01:55:00.033000-04:00,20180529000365,DJDAY,20180529000362,0.9519774011299436,0.5955249569707401,False,False,False
2018-05-29 01:55:00.033000-04:00,20180529000365,DJDAY,20180529000362,0.8545454545454545,0.0933786078098472,False,False,False
2018-05-29 01:57:05.381000-04:00,20180529000370,MT,,,0.0,False,False,False
2018-05-29 01:57:05.381000-04:00,20180529000370,MT.AE,,,0.0,False,False,False
2018-05-29 01:57:05.381000-04:00,20180529000370,MT.FR,,,0.0,False,False,False
2018-05-29 01:57:17.337000-04:00,20180529000371,OTELLO.OS,,,0.0,False,False,False
2018-05-29 01:57:17.380000-04:00,20180529000372,OTELLO.OS,20180529000371,1.0,1.0,True,True,False
2018-05-29 01:57:18.764000-04:00,20180529000373,000898.SZ,,,0.0,False,False,False
2018-05-29 01:57:18.764000-04:00,20180529000373,0347.HK,,,0.0,False,False,False
2018-05-29 01:57:18.764000-04:00,20180529000373,3908.HK,,,0.0,False,False,False
2018-05-29 01:59:37.664000-04:00,20180529000375,RKET.XE,,,0.0,False,False,False
2018-05-29 01:59:47.005000-04:00,20180529000376,DMRE.XE,,,0.0,False,False,False
2018-05-29 01:59:47.398000-04:00,20180529000377,ELN.FF,,,0.0,False,False,False
2018-05-29 01:59:52.228000-04:00,20180529000378,DLG.XE,,,0.0,False,False,False
2018-05-29 02:00:00.456000-04:00,20180529000382,DORO.SK,,,0.0,False,False,False
2018-05-29 02:00:00.572000-04:00,20180529000383,GSK,,,0.0,False,False,False
2018-05-29 02:00:00.572000-04:00,20180529000383,GSK.LN,,,0.0,False,False,False
2018-05-29 02:00:00.572000-04:00,20180529000383,INVA,,,0.0,False,False,False
2018-05-29 02:00:00.572000-04:00,20180529000383,GSK,20180529000383,0.3118279569892473,0.24267782426778242,False,False,False
2018-05-29 02:00:00.572000-04:00,20180529000383,GSK.LN,20180529000383,0.3118279569892473,0.24267782426778242,False,False,False
2018-05-29 02:00:00.572000-04:00,20180529000383,INVA,20180529000383,0.3118279569892473,0.24267782426778242,False,False,False
2018-05-29 02:00:01.247000-04:00,20180529000385,ALNOX.FR,,,0.0,False,False,False
2018-05-29 02:00:03.291000-04:00,20180529000386,DBP-B.AKT,,,0.0,False,False,False
2018-05-29 02:00:03.374000-04:00,20180529000387,BGBIO.OS,,,0.0,False,False,False
2018-05-29 02:00:03.534000-04:00,20180529000388,FPM.LN,,,0.0,False,False,False
2018-05-29 02:00:03.620000-04:00,20180529000389,BONEX.SK,,,0.0,False,False,False
2018-05-29 02:00:05.281000-04:00,20180529000391,INSP.AKT,,,0.0,False,False,False
2018-05-29 02:00:05.446000-04:00,20180529000392,FIA1S.HE,,,0.0,False,False,False
2018-05-29 02:00:05.446000-04:00,20180529000392,FNNNF,,,0.0,False,False,False
2018-05-29 02:00:05.632000-04:00,20180529000393,HANZA.SK,,,0.0,False,False,False
2018-05-29 02:00:05.808000-04:00,20180529000394,IRRAS.SK,,,0.0,False,False,False
2018-05-29 02:00:06.078000-04:00,20180529000395,OKDBV.HE,,,0.0,False,False,False
2018-05-29 02:00:07.340000-04:00,20180529000396,UQA.VI,,,0.0,False,False,False
2018-05-29 02:00:09.292000-04:00,20180529000397,2436.TO,,,0.0,False,False,False
2018-05-29 02:00:09.942000-04:00,20180529000398,4004.TO,,,0.0,False,False,False
2018-05-29 02:00:10.616000-04:00,20180529000398,4004.TO,20180529000398,0.38235294117647056,0.8666666666666667,True,False,True
2018-05-29 02:00:11.379000-04:00,20180529000401,SBB-B.SK,,,0.0,False,False,False
2018-05-29 02:00:11.462000-04:00,20180529000402,SECT-B.SK,,,0.0,False,False,False
2018-05-29 02:00:12.903000-04:00,20180529000404,5017.TO,,,0.0,False,False,False
2018-05-29 02:00:13.543000-04:00,20180529000404,5017.TO,20180529000404,0.6181818181818182,0.6938775510204082,True,False,True
2018-05-29 02:00:15.825000-04:00,20180529000406,AD.AE,,,0.0,False,False,False
2018-05-29 02:00:15.825000-04:00,20180529000406,ADRNY,,,0.0,False,False,False
2018-05-29 02:00:17.852000-04:00,20180529000407,PGS.OS,,,0.0,False,False,False
2018-05-29 02:00:17.852000-04:00,20180529000407,PGSVY,,,0.0,False,False,False
2018-05-29 02:00:20.481000-04:00,20180529000408,TGS.OS,,,0.0,False,False,False
2018-05-29 02:00:20.522000-04:00,20180529000408,TGS.OS,20180529000408,0.046762589928057555,0.8666666666666667,True,False,True
2018-05-29 02:00:20.806000-04:00,20180529000410,KBC.BT,,,0.0,False,False,False
2018-05-29 02:00:24.747000-04:00,20180529000413,AMSC.OS,,,0.0,False,False,False
2018-05-29 02:00:24.879000-04:00,20180529000414,UL.AE,,,0.0,False,False,False
2018-05-29 02:00:24.879000-04:00,20180529000414,UNRDY,,,0.0,False,False,False
2018-05-29 02:00:38.178000-04:00,20180529000416,AD.AE,20180529000406,0.9868421052631579,0.7894736842105263,True,True,False
2018-05-29 02:00:38.178000-04:00,20180529000416,ADRNY,20180529000406,0.9868421052631579,0.7894736842105263,True,True,False
2018-05-29 02:00:39.858000-04:00,20180529000418,AMSC.OS,20180529000413,0.9908256880733946,0.8372093023255814,True,True,False
2018-05-29 02:00:58.181000-04:00,20180529000420,DLG.XE,20180529000378,0.9949748743718593,0.9949748743718593,True,True,False
2018-05-29 02:01:02.346000-04:00,20180529000422,FIA1S.HE,20180529000392,0.896551724137931,0.896551724137931,True,True,False
2018-05-29 02:01:02.346000-04:00,20180529000422,FNNNF,20180529000392,0.896551724137931,0.896551724137931,True,True,False
2018-05-29 02:01:02.353000-04:00,20180529000423,GOGO,,,0.0,False,False,False
2018-05-29 02:01:02.353000-04:00,20180529000423,IRDM,,,0.0,False,False,False
2018-05-29 02:01:07.098000-04:00,20180529000425,DPW.NDB,,,0.0,False,False,False
2018-05-29 02:01:07.098000-04:00,20180529000425,DPW.NDB,20180529000425,1.0,0.0707070707070707,False,False,False
2018-05-29 02:01:16.570000-04:00,20180529000427,SMGZY,,,0.0,False,False,False
2018-05-29 02:01:16.570000-04:00,20180529000427,SMIN.LN,,,0.0,False,False,False
2018-05-29 02:01:16.570000-04:00,20180529000427,SMGZY,20180529000427,0.07179487179487179,1.0,True,False,True
2018-05-29 02:01:16.570000-04:00,20180529000427,SMIN.LN,20180529000427,0.07179487179487179,1.0,True,False,True
2018-05-29 02:01:18.015000-04:00,20180529000429,SHWE.LN,,,0.0,False,False,False
2018-05-29 02:01:18.015000-04:00,20180529000429,SHWE.LN,20180529000429,0.0340632603406326,1.0,True,False,True
2018-05-29 02:01:20.775000-04:00,20180529000431,CASP.LN,,,0.0,False,False,False
2018-05-29 02:01:20.776000-04:00,20180529000431,CASP.LN,20180529000431,1.0,0.03482587064676617,False,False,False
2018-05-29 02:01:21.445000-04:00,20180529000433,ODMTY,,,0.0,False,False,False
2018-05-29 02:01:21.445000-04:00,20180529000433,OML.LN,,,0.0,False,False,False
2018-05-29 02:01:21.446000-04:00,20180529000433,ODMTY,20180529000433,1.0,0.03814713896457766,False,False,False
2018-05-29 02:01:21.446000-04:00,20180529000433,OML.LN,20180529000433,1.0,0.03814713896457766,False,False,False
2018-05-29 02:01:40.999000-04:00,20180529000438,RKET.XE,20180529000375,0.8,0.030927835051546393,False,False,False
2018-05-29 02:02:02.034000-04:00,20180529000440,FIA1S.HE,20180529000422,0.9080459770114943,0.8229166666666666,True,True,False
2018-05-29 02:02:02.034000-04:00,20180529000440,FNNNF,20180529000422,0.9080459770114943,0.8229166666666666,True,True,False
2018-05-29 02:02:02.994000-04:00,20180529000441,RR.LN,,,0.0,False,False,False
2018-05-29 02:02:02.994000-04:00,20180529000441,RYCEY,,,0.0,False,False,False
2018-05-29 02:02:06.388000-04:00,20180529000442,ODMTY,20180529000433,0.8571428571428571,0.0326975476839237,False,False,False
2018-05-29 02:02:06.388000-04:00,20180529000442,OML.LN,20180529000433,0.8571428571428571,0.0326975476839237,False,False,False
2018-05-29 02:02:06.456000-04:00,20180529000442,ODMTY,20180529000433,0.45121951219512196,0.5067750677506775,False,False,False
2018-05-29 02:02:06.456000-04:00,20180529000442,OML.LN,20180529000433,0.45121951219512196,0.5067750677506775,False,False,False
2018-05-29 02:02:06.456000-04:00,20180529000442,ODMTY,20180529000433,0.47074468085106386,0.3902027027027027,False,False,False
2018-05-29 02:02:06.456000-04:00,20180529000442,OML.LN,20180529000433,0.47074468085106386,0.3902027027027027,False,False,False
2018-05-29 02:02:18.890000-04:00,20180529000445,500295.BY,,,0.0,False,False,False
2018-05-29 02:02:18.890000-04:00,20180529000445,VEDL,,,0.0,False,False,False
2018-05-29 02:02:22.430000-04:00,20180529000448,ICUI,,,0.0,False,False,False
2018-05-29 02:02:22.430000-04:00,20180529000448,SMGZY,20180529000427,0.8,0.06153846153846154,False,False,False
2018-05-29 02:02:22.430000-04:00,20180529000448,SMIN.LN,20180529000427,0.8,0.06153846153846154,False,False,False
2018-05-29 02:02:25.032000-04:00,20180529000449,EQNR,,,0.0,False,False,False
2018-05-29 02:02:25.032000-04:00,20180529000449,EQNR.OS,,,0.0,False,False,False
2018-05-29 02:02:44.711000-04:00,20180529000450,GSK,20180529000383,0.8666666666666667,0.017711171662125342,False,False,False
2018-05-29 02:02:44.711000-04:00,20180529000450,GSK.LN,20180529000383,0.8666666666666667,0.017711171662125342,False,False,False
2018-05-29 02:02:48.130000-04:00,20180529000451,EQNR,20180529000449,1.0,0.9166666666666666,True,True,False
2018-05-29 02:02:48.130000-04:00,20180529000451,EQNR.OS,20180529000449,1.0,0.9166666666666666,True,True,False
2018-05-29 02:02:50.226000-04:00,20180529000452,DC.LN,,,0.0,False,False,False
2018-05-29 02:03:02.546000-04:00,20180529000454,FIA1S.HE,20180529000440,0.896551724137931,0.75,True,True,False
2018-05-29 02:03:02.546000-04:00,20180529000454,FNNNF,20180529000440,0.896551724137931,0.75,True,True,False
2018-05-29 02:03:09.413000-04:00,20180529000455,PHNX.LN,,,0.0,False,False,False
2018-05-29 02:03:09.413000-04:00,20180529000455,PHXXY,,,0.0,False,False,False
2018-05-29 02:03:09.413000-04:00,20180529000455,SLA.LN,,,0.0,False,False,False
2018-05-29 02:03:15.976000-04:00,20180529000452,DC.LN,20180529000452,0.8666666666666667,0.8666666666666667,True,True,False
2018-05-29 02:03:20.536000-04:00,20180529000441,RR.LN,20180529000441,0.8666666666666667,0.8666666666666667,True,True,False
2018-05-29 02:03:20.536000-04:00,20180529000441,RYCEY,20180529000441,0.8666666666666667,0.8666666666666667,True,True,False
2018-05-29 02:03:39.645000-04:00,20180529000450,GSK,20180529000450,0.8666666666666667,0.017663043478260868,False,False,False
2018-05-29 02:03:39.645000-04:00,20180529000450,GSK.LN,20180529000450,0.8666666666666667,0.017663043478260868,False,False,False
2018-05-29 02:03:44.164000-04:00,20180529000448,ICUI,20180529000448,0.8666666666666667,0.8666666666666667,True,True,False
2018-05-29 02:03:44.164000-04:00,20180529000448,SMGZY,20180529000448,0.8666666666666667,0.06565656565656566,False,False,False
2018-05-29 02:03:44.164000-04:00,20180529000448,SMIN.LN,20180529000448,0.8666666666666667,0.06565656565656566,False,False,False
2018-05-29 02:04:02.128000-04:00,20180529000465,FIA1S.HE,20180529000454,0.896551724137931,0.6902654867256637,True,True,False
2018-05-29 02:04:02.128000-04:00,20180529000465,FNNNF,20180529000454,0.896551724137931,0.6902654867256637,True,True,False
2018-05-29 02:04:05.397000-04:00,20180529000455,PHNX.LN,20180529000455,0.8666666666666667,0.8666666666666667,True,True,False
2018-05-29 02:04:05.397000-04:00,20180529000455,PHXXY,20180529000455,0.8666666666666667,0.8666666666666667,True,True,False
2018-05-29 02:04:05.397000-04:00,20180529000455,SLA.LN,20180529000455,0.8666666666666667,0.8666666666666667,True,True,False
2018-05-29 02:04:22.199000-04:00,20180529000441,RR.LN,20180529000441,0.8666666666666667,0.7647058823529411,True,True,False
2018-05-29 02:04:22.199000-04:00,20180529000441,RYCEY,20180529000441,0.8666666666666667,0.7647058823529411,True,True,False
2018-05-29 02:04:34.344000-04:00,20180529000448,ICUI,20180529000448,0.8666666666666667,0.7647058823529411,True,True,False
2018-05-29 02:04:34.344000-04:00,20180529000448,SMGZY,20180529000448,0.8666666666666667,0.065,False,False,False
2018-05-29 02:04:34.344000-04:00,20180529000448,SMIN.LN,20180529000448,0.8666666666666667,0.065,False,False,False
2018-05-29 02:04:54.569000-04:00,20180529000452,DC.LN,20180529000452,0.8666666666666667,0.7647058823529411,True,True,False
2018-05-29 02:05:02.160000-04:00,20180529000473,FIA1S.HE,20180529000465,0.896551724137931,0.639344262295082,True,True,False
2018-05-29 02:05:02.160000-04:00,20180529000473,FNNNF,20180529000465,0.896551724137931,0.639344262295082,True,True,False
2018-05-29 02:05:04.653000-04:00,20180529000455,PHNX.LN,20180529000455,0.8666666666666667,0.7647058823529411,True,True,False
2018-05-29 02:05:04.653000-04:00,20180529000455,PHXXY,20180529000455,0.8666666666666667,0.7647058823529411,True,True,False
